algorithm_name,dataset_name,max_depth,max_features,min_samples_leaf,n_estimators,mean_fit_time
Random Forest,make_moons,1,sqrt,1,73,0.09815716743469238
Random Forest,make_moons,1,sqrt,1,74,0.09999632835388184
Random Forest,make_moons,1,sqrt,1,75,0.11101833979288737
Random Forest,make_moons,1,sqrt,1,76,0.10317579905192058
Random Forest,make_moons,1,sqrt,1,77,0.10430232683817546
Random Forest,make_moons,1,sqrt,1,78,0.10561116536458333
Random Forest,make_moons,1,sqrt,1,79,0.10647169748942058
Random Forest,make_moons,1,sqrt,1,80,0.10928074518839519
Random Forest,make_moons,1,sqrt,1,81,0.1088697115580241
Random Forest,make_moons,1,sqrt,1,82,0.11061318715413411
Random Forest,make_moons,1,sqrt,1,83,0.11157957712809245
Random Forest,make_moons,1,sqrt,1,84,0.11520083745320638
Random Forest,make_moons,1,sqrt,1,85,0.11444234848022461
Random Forest,make_moons,1,sqrt,1,86,0.1168970266977946
Random Forest,make_moons,1,sqrt,1,87,0.11774698893229167
Random Forest,make_moons,1,sqrt,1,88,0.12062191963195801
Random Forest,make_moons,1,sqrt,1,89,0.12054077784220378
Random Forest,make_moons,1,sqrt,1,90,0.121917724609375
Random Forest,make_moons,1,sqrt,1,91,0.1222074031829834
Random Forest,make_moons,1,sqrt,1,92,0.1244349479675293
Random Forest,make_moons,1,sqrt,1,93,0.12539958953857422
Random Forest,make_moons,1,sqrt,1,94,0.12712518374125162
Random Forest,make_moons,1,sqrt,1,95,0.12790783246358237
Random Forest,make_moons,1,sqrt,1,96,0.12979825337727866
Random Forest,make_moons,1,sqrt,1,97,0.13021198908487955
Random Forest,make_moons,1,sqrt,1,98,0.13213443756103516
Random Forest,make_moons,1,sqrt,1,99,0.13318483034769693
Random Forest,make_moons,1,sqrt,1,100,0.14601850509643555
Random Forest,make_moons,1,sqrt,1,101,0.13612262407938638
Random Forest,make_moons,1,sqrt,1,102,0.1380915641784668
Random Forest,make_moons,1,sqrt,1,103,0.13840874036153158
Random Forest,make_moons,1,sqrt,1,104,0.1392699877421061
Random Forest,make_moons,1,sqrt,1,105,0.14158066113789877
Random Forest,make_moons,1,sqrt,1,106,0.14272300402323404
Random Forest,make_moons,1,sqrt,1,107,0.1442262331644694
Random Forest,make_moons,1,sqrt,1,108,0.14523943265279135
Random Forest,make_moons,1,sqrt,1,109,0.14732845624287924
Random Forest,make_moons,1,sqrt,1,110,0.14936542510986328
Random Forest,make_moons,1,sqrt,1,111,0.14881181716918945
Random Forest,make_moons,1,sqrt,1,112,0.14984949429829916
Random Forest,make_moons,1,sqrt,1,113,0.15304136276245117
Random Forest,make_moons,1,sqrt,1,114,0.15459624926249185
Random Forest,make_moons,1,sqrt,1,115,0.15442315737406412
Random Forest,make_moons,1,sqrt,1,116,0.15531579653422037
Random Forest,make_moons,1,sqrt,1,117,0.15820709864298502
Random Forest,make_moons,1,sqrt,1,118,0.15954025586446127
Random Forest,make_moons,1,sqrt,1,119,0.15974005063374838
Random Forest,make_moons,1,sqrt,1,120,0.16077637672424316
Random Forest,make_moons,1,sqrt,1,121,0.1709591547648112
Random Forest,make_moons,1,sqrt,1,122,0.16450111071268717
Random Forest,make_moons,1,sqrt,1,123,0.16527787844340006
Random Forest,make_moons,1,sqrt,1,124,0.16604884465535483
Random Forest,make_moons,1,sqrt,1,125,0.16924524307250977
Random Forest,make_moons,1,sqrt,1,126,0.16995533307393393
Random Forest,make_moons,1,sqrt,1,127,0.17088953653971353
Random Forest,make_moons,1,sqrt,1,128,0.17168347040812174
Random Forest,make_moons,1,sqrt,1,129,0.17386531829833984
Random Forest,make_moons,1,sqrt,1,130,0.17529996236165366
Random Forest,make_moons,1,sqrt,1,131,0.1764977773030599
Random Forest,make_moons,1,sqrt,1,132,0.17783093452453613
Random Forest,make_moons,1,sqrt,1,133,0.17969640096028647
Random Forest,make_moons,1,sqrt,1,134,0.18114105860392252
Random Forest,make_moons,1,sqrt,1,135,0.18106921513875326
Random Forest,make_moons,1,sqrt,1,136,0.18224080403645834
Random Forest,make_moons,1,sqrt,1,137,0.19509665171305338
Random Forest,make_moons,1,sqrt,1,138,0.18644332885742188
Random Forest,make_moons,1,sqrt,1,139,0.1876677672068278
Random Forest,make_moons,1,sqrt,1,140,0.18810574213663736
Random Forest,make_moons,1,sqrt,1,141,0.1909335454305013
Random Forest,make_moons,1,sqrt,1,142,0.19297345479329428
Random Forest,make_moons,1,sqrt,1,143,0.19367543856302896
Random Forest,make_moons,1,sqrt,1,144,0.1943062941233317
Random Forest,make_moons,1,sqrt,1,145,0.19547859827677408
Random Forest,make_moons,1,sqrt,1,146,0.1961797078450521
Random Forest,make_moons,1,sqrt,1,147,0.19714140892028809
Random Forest,make_moons,1,sqrt,1,148,0.1989130973815918
Random Forest,make_moons,1,sqrt,1,149,0.20137898127237955
Random Forest,make_moons,1,sqrt,1,150,0.20271960894266763
Random Forest,make_moons,1,sqrt,1,151,0.20290462176005045
Random Forest,make_moons,1,sqrt,1,152,0.20377182960510254
Random Forest,make_moons,1,sqrt,1,153,0.21503345171610513
Random Forest,make_moons,1,sqrt,1,154,0.20809372266133627
Random Forest,make_moons,1,sqrt,1,155,0.2086214224497477
Random Forest,make_moons,1,sqrt,1,156,0.20931903521219888
Random Forest,make_moons,1,sqrt,1,157,0.21173842748006186
Random Forest,make_moons,1,sqrt,1,158,0.2142633597056071
Random Forest,make_moons,1,sqrt,1,159,0.21348905563354492
Random Forest,make_moons,1,sqrt,1,160,0.21444265047709146
Random Forest,make_moons,1,sqrt,1,161,0.21707804997762045
Random Forest,make_moons,1,sqrt,1,162,0.22005804379781088
Random Forest,make_moons,1,sqrt,1,163,0.21875270207722983
Random Forest,make_moons,1,sqrt,1,164,0.2196501890818278
Random Forest,make_moons,1,sqrt,1,165,0.2216050624847412
Random Forest,make_moons,1,sqrt,1,166,0.23246391614278158
Random Forest,make_moons,1,sqrt,1,167,0.22465666135152182
Random Forest,make_moons,1,sqrt,1,168,0.22824541727701822
Random Forest,make_moons,1,sqrt,1,169,0.2276447614034017
Random Forest,make_moons,1,sqrt,1,170,0.2295382022857666
Random Forest,make_moons,1,sqrt,1,171,0.23012995719909668
Random Forest,make_moons,1,sqrt,1,172,0.2303288777669271
Random Forest,make_moons,1,sqrt,1,173,0.2341599464416504
Random Forest,make_moons,1,sqrt,1,174,0.23540822664896646
Random Forest,make_moons,1,sqrt,1,175,0.23651202519734701
Random Forest,make_moons,1,sqrt,1,176,0.23769505818684897
Random Forest,make_moons,1,sqrt,1,177,0.23864356676737467
Random Forest,make_moons,1,sqrt,1,178,0.2407231330871582
Random Forest,make_moons,1,sqrt,1,179,0.24094772338867188
Random Forest,make_moons,1,sqrt,1,180,0.25458137194315594
Random Forest,make_moons,1,sqrt,1,181,0.24509612719217935
Random Forest,make_moons,1,sqrt,1,182,0.24667898813883463
Random Forest,make_moons,1,sqrt,1,183,0.24628686904907227
Random Forest,make_moons,1,sqrt,1,184,0.24675933519999185
Random Forest,make_moons,1,sqrt,1,185,0.24886592229207358
Random Forest,make_moons,1,sqrt,1,186,0.25085941950480145
Random Forest,make_moons,1,sqrt,1,187,0.25186888376871747
Random Forest,make_moons,1,sqrt,1,188,0.2525944709777832
Random Forest,make_moons,1,sqrt,1,189,0.25478164354960126
Random Forest,make_moons,1,sqrt,1,190,0.2565816243489583
Random Forest,make_moons,1,sqrt,1,191,0.2568825085957845
Random Forest,make_moons,1,sqrt,1,192,0.26402028401692706
Random Forest,make_moons,1,sqrt,1,193,0.26023467381795246
Random Forest,make_moons,1,sqrt,1,194,0.2625287373860677
Random Forest,make_moons,1,sqrt,1,195,0.28536176681518555
Random Forest,make_moons,1,sqrt,1,196,0.26238171259562176
Random Forest,make_moons,1,sqrt,1,197,0.2659059365590413
Random Forest,make_moons,1,sqrt,1,198,0.2678571542104085
Random Forest,make_moons,1,sqrt,1,199,0.2679749329884847
Random Forest,make_moons,1,sqrt,2,50,0.06833783785502116
Random Forest,make_moons,1,sqrt,2,51,0.06916610399881999
Random Forest,make_moons,1,sqrt,2,52,0.06986641883850098
Random Forest,make_moons,1,sqrt,2,53,0.072296937306722
Random Forest,make_moons,1,sqrt,2,54,0.07354736328125
Random Forest,make_moons,1,sqrt,2,55,0.07494608561197917
Random Forest,make_moons,1,sqrt,2,56,0.07625921567281087
Random Forest,make_moons,1,sqrt,2,57,0.07824039459228516
Random Forest,make_moons,1,sqrt,2,58,0.07889072100321452
Random Forest,make_moons,1,sqrt,2,59,0.08056394259134929
Random Forest,make_moons,1,sqrt,2,60,0.08157515525817871
Random Forest,make_moons,1,sqrt,2,61,0.08287326494852702
Random Forest,make_moons,1,sqrt,2,62,0.0947280724843343
Random Forest,make_moons,1,sqrt,2,63,0.08606378237406413
Random Forest,make_moons,1,sqrt,2,64,0.08715033531188965
Random Forest,make_moons,1,sqrt,2,65,0.08866763114929199
Random Forest,make_moons,1,sqrt,2,66,0.08980075518290202
Random Forest,make_moons,1,sqrt,2,67,0.09123770395914714
Random Forest,make_moons,1,sqrt,2,68,0.09256863594055176
Random Forest,make_moons,1,sqrt,2,69,0.09346930185953777
Random Forest,make_moons,1,sqrt,2,70,0.09483679135640462
Random Forest,make_moons,1,sqrt,2,71,0.09696825345357259
Random Forest,make_moons,1,sqrt,2,72,0.09713474909464519
Random Forest,make_moons,1,sqrt,2,73,0.09951281547546387
Random Forest,make_moons,1,sqrt,2,74,0.10033432642618816
Random Forest,make_moons,1,sqrt,2,75,0.1018060843149821
Random Forest,make_moons,1,sqrt,2,76,0.1030276616414388
Random Forest,make_moons,1,sqrt,2,77,0.10404014587402344
Random Forest,make_moons,1,sqrt,2,78,0.10508640607198079
Random Forest,make_moons,1,sqrt,2,79,0.10743077596028645
Random Forest,make_moons,1,sqrt,2,80,0.10798764228820801
Random Forest,make_moons,1,sqrt,2,81,0.11031500498453777
Random Forest,make_moons,1,sqrt,2,82,0.11090175310770671
Random Forest,make_moons,1,sqrt,2,83,0.11330517133076985
Random Forest,make_moons,1,sqrt,2,84,0.11422085762023926
Random Forest,make_moons,1,sqrt,2,85,0.11481189727783203
Random Forest,make_moons,1,sqrt,2,86,0.11740485827128093
Random Forest,make_moons,1,sqrt,2,87,0.11799232165018718
Random Forest,make_moons,1,sqrt,2,88,0.11880246798197429
Random Forest,make_moons,1,sqrt,2,89,0.1201486587524414
Random Forest,make_moons,1,sqrt,2,90,0.12192352612813313
Random Forest,make_moons,1,sqrt,2,91,0.12377119064331055
Random Forest,make_moons,1,sqrt,2,92,0.13367931048075357
Random Forest,make_moons,1,sqrt,2,93,0.12587531407674155
Random Forest,make_moons,1,sqrt,2,94,0.12774085998535156
Random Forest,make_moons,1,sqrt,2,95,0.12946216265360513
Random Forest,make_moons,1,sqrt,2,96,0.1292602221171061
Random Forest,make_moons,1,sqrt,2,97,0.1311021645863851
Random Forest,make_moons,1,sqrt,2,98,0.13338859875996908
Random Forest,make_moons,1,sqrt,2,99,0.13422195116678873
Random Forest,make_moons,1,sqrt,2,100,0.13482983907063803
Random Forest,make_moons,1,sqrt,2,101,0.13604633013407388
Random Forest,make_moons,1,sqrt,2,102,0.1387916405995687
Random Forest,make_moons,1,sqrt,2,103,0.1402470270792643
Random Forest,make_moons,1,sqrt,2,104,0.13957826296488443
Random Forest,make_moons,1,sqrt,2,105,0.14171854654947916
Random Forest,make_moons,1,sqrt,2,106,0.1437078317006429
Random Forest,make_moons,1,sqrt,2,107,0.14557917912801108
Random Forest,make_moons,1,sqrt,2,108,0.1471439997355143
Random Forest,make_moons,1,sqrt,2,109,0.14835675557454428
Random Forest,make_moons,1,sqrt,2,110,0.14912954966227213
Random Forest,make_moons,1,sqrt,2,111,0.15070470174153647
Random Forest,make_moons,1,sqrt,2,112,0.15174309412638345
Random Forest,make_moons,1,sqrt,2,113,0.15598408381144205
Random Forest,make_moons,1,sqrt,2,114,0.16094311078389487
Random Forest,make_moons,1,sqrt,2,115,0.1560978889465332
Random Forest,make_moons,1,sqrt,2,116,0.1576094627380371
Random Forest,make_moons,1,sqrt,2,117,0.15876404444376627
Random Forest,make_moons,1,sqrt,2,118,0.16095193227132162
Random Forest,make_moons,1,sqrt,2,119,0.1625367005666097
Random Forest,make_moons,1,sqrt,2,120,0.16317001978556314
Random Forest,make_moons,1,sqrt,2,121,0.1637105941772461
Random Forest,make_moons,1,sqrt,2,122,0.16643222173055014
Random Forest,make_moons,1,sqrt,2,123,0.16718761126200357
Random Forest,make_moons,1,sqrt,2,124,0.1684567928314209
Random Forest,make_moons,1,sqrt,2,125,0.16865960756937662
Random Forest,make_moons,1,sqrt,2,126,0.17199532190958658
Random Forest,make_moons,1,sqrt,2,127,0.1718889077504476
Random Forest,make_moons,1,sqrt,2,128,0.17270716031392416
Random Forest,make_moons,1,sqrt,2,129,0.1746977170308431
Random Forest,make_moons,1,sqrt,2,130,0.18684951464335123
Random Forest,make_moons,1,sqrt,2,131,0.1776301066080729
Random Forest,make_moons,1,sqrt,2,132,0.1797944704691569
Random Forest,make_moons,1,sqrt,2,133,0.18012237548828125
Random Forest,make_moons,1,sqrt,2,134,0.18295947710673013
Random Forest,make_moons,1,sqrt,2,135,0.1835792064666748
Random Forest,make_moons,1,sqrt,2,136,0.18483567237854004
Random Forest,make_moons,1,sqrt,2,137,0.18498524030049643
Random Forest,make_moons,1,sqrt,2,138,0.18778045972188315
Random Forest,make_moons,1,sqrt,2,139,0.1903384526570638
Random Forest,make_moons,1,sqrt,2,140,0.1889770825703939
Random Forest,make_moons,1,sqrt,2,141,0.1898165543874105
Random Forest,make_moons,1,sqrt,2,142,0.19243844350179037
Random Forest,make_moons,1,sqrt,2,143,0.1936044692993164
Random Forest,make_moons,1,sqrt,2,144,0.1940492788950602
Random Forest,make_moons,1,sqrt,2,145,0.19637552897135416
Random Forest,make_moons,1,sqrt,2,146,0.19768079121907553
Random Forest,make_moons,1,sqrt,2,147,0.20950929323832193
Random Forest,make_moons,1,sqrt,2,148,0.20175997416178384
Random Forest,make_moons,1,sqrt,2,149,0.20139495531717935
Random Forest,make_moons,1,sqrt,2,150,0.2049264113108317
Random Forest,make_moons,1,sqrt,2,151,0.20597147941589355
Random Forest,make_moons,1,sqrt,2,152,0.20656967163085938
Random Forest,make_moons,1,sqrt,2,153,0.20807433128356934
Random Forest,make_moons,1,sqrt,2,154,0.20795814196268717
Random Forest,make_moons,1,sqrt,2,155,0.20961960156758627
Random Forest,make_moons,1,sqrt,2,156,0.21005487442016602
Random Forest,make_moons,1,sqrt,2,157,0.2131059169769287
Random Forest,make_moons,1,sqrt,2,158,0.21345154444376627
Random Forest,make_moons,1,sqrt,2,159,0.21437644958496094
Random Forest,make_moons,1,sqrt,2,160,0.21533632278442383
Random Forest,make_moons,1,sqrt,2,161,0.21861004829406738
Random Forest,make_moons,1,sqrt,2,162,0.21863007545471191
Random Forest,make_moons,1,sqrt,2,163,0.2197422981262207
Random Forest,make_moons,1,sqrt,2,164,0.22120928764343262
Random Forest,make_moons,1,sqrt,2,165,0.22391708691914877
Random Forest,make_moons,1,sqrt,2,166,0.22645099957784018
Random Forest,make_moons,1,sqrt,2,167,0.2260910669962565
Random Forest,make_moons,1,sqrt,2,168,0.22656822204589844
Random Forest,make_moons,1,sqrt,2,169,0.22909903526306152
Random Forest,make_moons,1,sqrt,2,170,0.2296593983968099
Random Forest,make_moons,1,sqrt,2,171,0.23293368021647134
Random Forest,make_moons,1,sqrt,2,172,0.23058032989501953
Random Forest,make_moons,1,sqrt,2,173,0.23415168126424155
Random Forest,make_moons,1,sqrt,2,174,0.2353356679280599
Random Forest,make_moons,1,sqrt,2,175,0.24367419878641763
Random Forest,make_moons,1,sqrt,2,176,0.2417623202006022
Random Forest,make_moons,1,sqrt,2,177,0.23831709225972494
Random Forest,make_moons,1,sqrt,2,178,0.23995288213094076
Random Forest,make_moons,1,sqrt,2,179,0.24115093549092612
Random Forest,make_moons,1,sqrt,2,180,0.2429067293802897
Random Forest,make_moons,1,sqrt,2,181,0.24416192372639975
Random Forest,make_moons,1,sqrt,2,182,0.24605814615885416
Random Forest,make_moons,1,sqrt,2,183,0.24641704559326172
Random Forest,make_moons,1,sqrt,2,184,0.24892624219258627
Random Forest,make_moons,1,sqrt,2,185,0.25263579686482746
Random Forest,make_moons,1,sqrt,2,186,0.25160837173461914
Random Forest,make_moons,1,sqrt,2,187,0.25349728266398114
Random Forest,make_moons,1,sqrt,2,188,0.2652830282847087
Random Forest,make_moons,1,sqrt,2,189,0.25884373982747394
Random Forest,make_moons,1,sqrt,2,190,0.2563897768656413
Random Forest,make_moons,1,sqrt,2,191,0.25687185923258465
Random Forest,make_moons,1,sqrt,2,192,0.25890135765075684
Random Forest,make_moons,1,sqrt,2,193,0.26439682642618817
Random Forest,make_moons,1,sqrt,2,194,0.26381580034891766
Random Forest,make_moons,1,sqrt,2,195,0.262545108795166
Random Forest,make_moons,1,sqrt,2,196,0.2637325127919515
Random Forest,make_moons,1,sqrt,2,197,0.26669152577718097
Random Forest,make_moons,1,sqrt,2,198,0.2684127489725749
Random Forest,make_moons,1,sqrt,2,199,0.26860276858011883
Random Forest,make_moons,1,sqrt,3,50,0.06846952438354492
Random Forest,make_moons,1,sqrt,3,51,0.07019321123758952
Random Forest,make_moons,1,sqrt,3,52,0.07177456219991048
Random Forest,make_moons,1,sqrt,3,53,0.07191689809163411
Random Forest,make_moons,1,sqrt,3,54,0.07379865646362305
Random Forest,make_moons,1,sqrt,3,55,0.07532628377278645
Random Forest,make_moons,1,sqrt,3,56,0.07744208971659343
Random Forest,make_moons,1,sqrt,3,57,0.07688768704732259
Random Forest,make_moons,1,sqrt,3,58,0.07914853096008301
Random Forest,make_moons,1,sqrt,3,59,0.08057665824890137
Random Forest,make_moons,1,sqrt,3,60,0.08205095926920573
Random Forest,make_moons,1,sqrt,3,61,0.08282963434855144
Random Forest,make_moons,1,sqrt,3,62,0.08436179161071777
Random Forest,make_moons,1,sqrt,3,63,0.08601164817810059
Random Forest,make_moons,1,sqrt,3,64,0.08729060490926106
Random Forest,make_moons,1,sqrt,3,65,0.08828083674112956
Random Forest,make_moons,1,sqrt,3,66,0.0897209644317627
Random Forest,make_moons,1,sqrt,3,67,0.09107216199239095
Random Forest,make_moons,1,sqrt,3,68,0.09209124247233073
Random Forest,make_moons,1,sqrt,3,69,0.09310229619344075
